"name","video","start","end","speaker","orth","translation","orth_english","translation_english"
"25April_2010_Sunday_tagesschau-4946","25April_2010_Sunday_tagesschau-4946/1/*.png","-1","-1","Signer01","__ON__ WIND WEHEN WEHEN SCHWACH MAESSIG MAESSIG __OFF__ __ON__ HEUTE STURM KOENNEN __OFF__","es weht überwiegend ein mäßiger westwind in schauer und gewitternähe frischt er teilweise kräftig auf auch sturmböen sind möglich .","__ON__ WIND BLOW BLOW WEAK MODERATE MODERATE __OFF__ __ON__ STORM POSSIBLE TODAY __OFF__","A moderate westerly wind will prevail, with showers and thunderstorms occasionally becoming strong and gusts of wind are also possible."
"25April_2010_Sunday_tagesschau-4947","25April_2010_Sunday_tagesschau-4947/1/*.png","-1","-1","Signer01","__ON__ HEUTE NACHT ZWOELF GRAD loc-REGION loc-REGION NUR FUENF GRAD","heute nacht milde zwölf grad im emsland an der oder nur kühle fünf grad .","__ON__ TONIGHT TWELVE DEGREES loc-REGION loc-REGION ONLY FIVE DEGREES","Tonight a mild twelve degrees in the Emsland or just a cool five degrees."
"25April_2010_Sunday_tagesschau-4948","25April_2010_Sunday_tagesschau-4948/1/*.png","-1","-1","Signer01","IX MORGEN BIS ZWEI ZWANZIG GRAD loc-NORD ZWOELF BIS FUENFZEHN GRAD __OFF__","dort morgen bis zweiundzwanzig grad im norden frische zwölf bis fünfzehn grad .","IX TOMORROW UNTIL TWENTY-TWENTY DEGREES loc-NORTH TWELVE TO FIFTEEN DEGREES __OFF__","There tomorrow up to twenty-two degrees, in the north a cool twelve to fifteen degrees."
"22March_2011_Tuesday_tagesschau-4953","22March_2011_Tuesday_tagesschau-4953/1/*.png","-1","-1","Signer08","__ON__ JETZT WETTER WIE AUSSEHEN MORGEN MITTWOCH DREI ZWANZIG MAERZ ZEIGEN-BILDSCHIRM __OFF__","und nun die wettervorhersage für morgen mittwoch den dreiundzwanzigsten märz .","__ON__ NOW WEATHER WHAT LOOKS LIKE TOMORROW WEDNESDAY 3 TWENTY MARCH SHOW SCREEN __OFF__","And now the weather forecast for tomorrow, Wednesday, March 23rd."
"22March_2011_Tuesday_tagesschau-4954","22March_2011_Tuesday_tagesschau-4954/1/*.png","-1","-1","Signer08","__ON__ GROSSBRITANNIEN HOCH cl-KOMMEN JETZT cl-KOMMEN SONNE cl-KOMMEN IX BLEIBEN BLEIBEN BLEIBEN","das hoch über großbritannien sorgt dafür dass das meist sonnige wetter bei uns anhält .","__ON__ GREAT BRITAIN HIGH cl-COMING NOW cl-COMING SUN cl-COMING IX STAY STAY STAY","The high pressure above Great Britain ensures that the mostly sunny weather continues here."
"22March_2011_Tuesday_tagesschau-4955","22March_2011_Tuesday_tagesschau-4955/1/*.png","-1","-1","Signer08","ABER KUESTE BISSCHEN WOLKE REGEN REGEN __EMP__ AB FREITAG NORDRAUM IN-KOMMEND DANN __HOLD__ TEMPERATUR SINKEN __OFF__","allerdings ziehen von den küsten ein paar wolkenfelder auf mit nennenswerten regen muss aber erst am freitag im norden gerechnet werden dann gehen dort auch die temperaturen zurück .","BUT COASTAL A BIT OF CLOUDY RAIN RAIN __EMP__ FROM FRIDAY NORTHERN AREA COMING IN THEN __HOLD__ TEMPERATURE DROPS __OFF__","However, a few clouds are moving in from the coasts, with any significant rain not expected until Friday in the north, when temperatures will drop there too."
"22March_2011_Tuesday_tagesschau-4957","22March_2011_Tuesday_tagesschau-4957/1/*.png","-1","-1","Signer08","TAG WESTRAUM SUEDRAUM VIEL SONNE NUR WOLKE NORDOSTRAUM WOLKE cl-KOMMEN cl-KOMMEN cl-KOMMEN BERG ZWISCHEN NORD DANN REGEN __OFF__","am tag im westen und süden viel sonne bei nur wenigen schleierwolken im norden und osten ziehen die wolken noch weiter südwärts an der nordseite des erzgebirges ein paar regentropfen .","DAY WESTERN AREA SOUTHERN AREA LOTS OF SUN ONLY CLOUDS NORTH EAST AREA CLOUD CLOUDS CLOUDS CLOUDS CLOUDS CLOUDS MOUNTAIN BETWEEN NORTH THEN RAIN __OFF__","During the day there will be plenty of sunshine in the west and south, with only a few wispy clouds in the north and east. Clouds will move further south on the north side of the Erzgebirge, with a few raindrops."
"22March_2011_Tuesday_tagesschau-4958","22March_2011_Tuesday_tagesschau-4958/1/*.png","-1","-1","Signer08","__ON__ WIND LEICHT MAESSIG NORDRAUM WIND __OFF__","der wind weht schwach bis mäßig an der ostsee weht er frisch bis stark .","__ON__ WIND LIGHT MODERATE NORTHERN WIND __OFF__","The wind blows light to moderate, on the Baltic Sea it blows fresh to strong."
"22March_2011_Tuesday_tagesschau-4959","22March_2011_Tuesday_tagesschau-4959/1/*.png","-1","-1","Signer08","__ON__ NACHT RUEGEN FUENF GRAD MINUS VIER BERG TAL IX __OFF__","heute nacht fünf grad auf rügen und minus vier grad in den alpentälern .","__ON__ NIGHT RUEGEN FIVE DEGREES MINUS FOUR MOUNTAIN VALLEY IX __OFF__","tonight five degrees on rügen and minus four degrees in the alpine valleys."
"22March_2011_Tuesday_tagesschau-4960","22March_2011_Tuesday_tagesschau-4960/1/*.png","-1","-1","Signer08","__ON__ TAG ACHT GRAD NORDRAUM ACHTZEHN GRAD SUED FLUSS __OFF__","am tag acht grad bei auflandigem wind im norden und bis achtzehn grad am oberrhein .","__ON__ DAY EIGHT DEGREES NORTH EIGHTEEN DEGREES SOUTH RIVER __OFF__","During the day eight degrees with onshore winds in the north and up to eighteen degrees on the Upper Rhine."
"22March_2011_Tuesday_tagesschau-4961","22March_2011_Tuesday_tagesschau-4961/1/*.png","-1","-1","Signer08","__ON__ DONNERSTAG IX SONNE VIEL __HOLD__ FRUEHLING FRUEHLING NORDRAUM NORDOSTRAUM KOENNEN WOLKE","auch am donnerstag ist es sonnig und frühlingshaft im norden und nordosten auch wolkig .","__ON__ THURSDAY IX SUN LOTS __HOLD__ SPRING SPRING NORTHERN SPACE NORTH EAST SPACE CAN CLOUDS","On Thursday it will also be sunny and spring-like, with some clouds in the north and northeast."
"22March_2011_Tuesday_tagesschau-4962","22March_2011_Tuesday_tagesschau-4962/1/*.png","-1","-1","Signer08","FREITAG SUEDWESTRAUM BLEIBEN VIEL SONNE NORDRAUM MEHR WOLKE WOLKE __LEFTHAND__ KOENNEN REGEN __OFF__","am freitag in der südwesthälfte weiter viel sonne sonst nehmen die wolken zu und stellenweise regnet es etwas .","FRIDAY SOUTHWEST REMAINING LOTS OF SUN NORTH MORE CLOUDS CLOUDS LEFTHAND CHOICE OF RAIN OFF","On Friday there will be plenty of sunshine in the southwest, but clouds will increase and there will be some rain in places."
"22March_2011_Tuesday_tagesschau-4963","22March_2011_Tuesday_tagesschau-4963/1/*.png","-1","-1","Signer08","__ON__ SAMSTAG TEIL WOLKE TEIL VERSCHWINDEN WECHSELHAFT KOENNEN REGEN ODER SCHNEE KOENNEN __OFF__","am samstag teilweise dichte wolken teilweise auflockerungen es muss gebietsweise mit regen oder schneeschauern gerechnet werden .","__ON__ SATURDAY PARTLY CLOUDY PARTLY CLOUDY VARIABLE MAY RAIN OR SNOW MAY __OFF__","On Saturday, partly dense clouds with some clearing up. Rain or snow showers are expected in some areas."
"01February_2011_Tuesday_tagesschau-4964","01February_2011_Tuesday_tagesschau-4964/1/*.png","-1","-1","Signer08","__ON__ JETZT WETTER WIE-AUSSEHEN MORGEN MITTWOCH ZWEITE FEBRUAR ZEIGEN-BILDSCHIRM __OFF__","und nun die wettervorhersage für morgen mittwoch den zweiten februar .","__ON__ NOW WEATHER WHAT-LOOKS LIKE TOMORROW WEDNESDAY SECOND FEBRUARY SHOW-SCREEN __OFF__","And now the weather forecast for tomorrow, Wednesday, February 2nd."
"01February_2011_Tuesday_tagesschau-4965","01February_2011_Tuesday_tagesschau-4965/1/*.png","-1","-1","Signer08","__ON__ TIEF cl-KOMMEN SCHNEE KALT REGEN GLATT","tiefdruckgebiete lenken von nordwesten schnee und gefrierenden regen nach deutschland .","__ON__ DEEP CLOUDS COMING SNOW COLD RAIN SLIPPERY","Low pressure systems are bringing snow and freezing rain to Germany from the northwest."
"01February_2011_Tuesday_tagesschau-4966","01February_2011_Tuesday_tagesschau-4966/1/*.png","-1","-1","Signer08","DAZU cl-KOMMEN MILD DARUM AB FREITAG SCHNEE NICHT-MEHR","da auch mildere luft heranfließt ist schnee ab freitag kein thema mehr .","IN ADDITION, CL-COMING MILD SO FROM FRIDAY NO MORE SNOW","Since milder air is also flowing in, snow will no longer be an issue from Friday onwards."
"01February_2011_Tuesday_tagesschau-4967","01February_2011_Tuesday_tagesschau-4967/1/*.png","-1","-1","Signer08","SUED IX FREUNDLICH __OFF__","im süden wird es unter leichtem hochdruckeinfluss dann auch wieder freundlicher .","SOUTH IX FRIENDLY __OFF__","In the south, the weather will become more pleasant again under the influence of light high pressure."
"01February_2011_Tuesday_tagesschau-4968","01February_2011_Tuesday_tagesschau-4968/1/*.png","-1","-1","Signer08","__ON__ cl-KOMMEN HEUTE NACHT cl-KOMMEN SCHNEE __HOLD__ REGEN GLATT KOENNEN GLATT __EMP__ GEFAHR KOENNEN UNWETTER __PU__ WARNUNG __PU__ __OFF__","von nordwesten breiten sich heute nacht schnee und gefrierender regen aus dabei wird es gefährlich glatt es bestehende entsprechende unwetterwarnungen des deutschen wetterdienstes .","__ON__ cl-COMING TONIGHT cl-COMING SNOW __HOLD__ RAIN SLIPPERY SLIPPERY __EMP__ DANGER SLIPPERY SEVERE WEATHER __PU__ WARNING __PU__ __OFF__","Snow and freezing rain are spreading from the northwest tonight, making it dangerously slippery. The German Meteorological Service has issued severe weather warnings."
"01February_2011_Tuesday_tagesschau-4969","01February_2011_Tuesday_tagesschau-4969/1/*.png","-1","-1","Signer08","__ON__ AUCH MORGEN VIEL WOLKE SPEZIELL __PU__ OST SUEDRAUM SCHNEE UND REGEN REGEN GLATT","auch morgen viele wolken im osten und südosten noch leichter schneefall oder gefrierender regen .","__ON__ TOMORROW ALSO LOTS OF CLOUDS ESPECIALLY __PU__ EAST SOUTH SNOW AND RAIN RAIN SLIPPERY","Tomorrow there will be lots of clouds in the east and southeast, with light snow or freezing rain."
"01February_2011_Tuesday_tagesschau-4970","01February_2011_Tuesday_tagesschau-4970/1/*.png","-1","-1","Signer08","NACH MITTAG AUFLOESEN AUFLOESEN ABER ABEND cl-KOMMEN REGEN REGEN","am nachmittag lockert es hier und da auf aber gegen abend zieht von der nordsee wieder regen heran .","AFTER MIDDAY DISSOLVE DISSOLVE BUT EVENING CL-COME RAIN RAIN","In the afternoon the clouds will clear up here and there, but towards the evening rain will move in again from the North Sea."
"01February_2011_Tuesday_tagesschau-4971","01February_2011_Tuesday_tagesschau-4971/1/*.png","-1","-1","Signer08","SUEDRAUM SCHWACH NORDRAUM MAESSIG MAESSIG WEHEN WEHEN KUESTE STURM KOENNEN __OFF__","im süden schwacher im norden mäßiger bis frischer wind an den küsten starke bis stürmische böen .","SOUTHERN WEAK NORTHERN MODERATE MODERATE BLOWS BLOWS COASTAL STORM POSSIBLE __OFF__","Light winds in the south, moderate to fresh winds in the north, strong to gale-force gusts on the coasts."
"01February_2011_Tuesday_tagesschau-4972","01February_2011_Tuesday_tagesschau-4972/1/*.png","-1","-1","Signer08","__ON__ OST SUEDRAUM HEUTE NACHT FROST FROST FROST NORDRAUM EINS GRAD GRAD MINUS PLUS","im osten und süden heute nacht teilweise strenger frost in nordfriesland ein grad über null .","__ON__ EAST SOUTH TONIGHT FROST FROST FROST NORTH ONE DEGREES DEGREES MINUS PLUS","In the east and south tonight there will be severe frost in some places, with temperatures one degree above zero in North Friesland."
"01February_2011_Tuesday_tagesschau-4973","01February_2011_Tuesday_tagesschau-4973/1/*.png","-1","-1","Signer08","MORGEN FLUSS MINUS FUENF GRAD FLUSS PLUS FUENF GRAD","morgen an der donau minus fünf im emsland bis plus fünf grad .","TOMORROW RIVER MINUS FIVE DEGREES RIVER PLUS FIVE DEGREES","Tomorrow on the Danube minus five in Emsland to plus five degrees."
"28February_2011_Monday_tagesschau-4977","28February_2011_Monday_tagesschau-4977/1/*.png","-1","-1","Signer01","__ON__ JETZT MORGEN WETTER WIE-AUSSEHEN DIENSTAG ERSTE MAERZ __OFF__","und nun die wettervorhersage für morgen dienstag den ersten märz .","__ON__ NOW TOMORROW WEATHER WHAT IT LOOKS LIKE TUESDAY FIRST MARCH __OFF__","And now the weather forecast for tomorrow, Tuesday, March 1st."
"28February_2011_Monday_tagesschau-4979","28February_2011_Monday_tagesschau-4979/1/*.png","-1","-1","Signer01","__ON__ __HOLD__ OST __HOLD__ cl-KOMMEN TIEFDRUCKZONE KALT DESHALB OBWOHL SONNE KOENNEN TEMPERATUR SINKEN __OFF__","da aber auch noch recht kalte luft aus osten heranfließt bleiben die temperaturen trotz sonne relativ niedrig .","__ON__ __HOLD__ EAST __HOLD__ cl-COMING LOW PRESSURE ZONE COLD SO ALTHOUGH SUN TEMPERATURE CAN DROP __OFF__","But since cold air is still flowing in from the east, temperatures will remain relatively low despite the sunshine."
"28February_2011_Monday_tagesschau-4980","28February_2011_Monday_tagesschau-4980/1/*.png","-1","-1","Signer01","__ON__ NORDWESTRAUM __HOLD__ REGION WOLKE HEUTE NACHT __HOLD__ MEISTENS TROCKEN","im nordwesten sowie von baden bis zu den alpen gibt es heute nacht einige wolkenfelder aber es bleibt meist trocken .","__ON__ NORTHWESTERN __HOLD__ REGION CLOUDY TONIGHT __HOLD__ MOSTLY DRY","In the northwest and from Baden to the Alps there will be some cloud cover tonight, but it will remain mostly dry."
"28February_2011_Monday_tagesschau-4981","28February_2011_Monday_tagesschau-4981/1/*.png","-1","-1","Signer01","SONST IX-PLUSPLUS KLAR STERN KOENNEN SEHEN TEILWEISE NEBEL __OFF__","ansonsten ist es in vielen regionen klar gebietsweise bildet sich nebel .","OTHERWISE IX-PLUSPLUS CLEAR STAR CAN SEE PARTIAL FOG __OFF__","Otherwise it will be clear in many regions, although fog will form in some areas."
"28February_2011_Monday_tagesschau-4982","28February_2011_Monday_tagesschau-4982/1/*.png","-1","-1","Signer01","__ON__ TAGSUEBER REGION SONNE HOCH NEBEL __HOLD__ WOLKE SPAETER DANN SONNE IX-PLUSPLUS","der tag beginnt teils sonnig teils hochnebelartig bewölkt später setzt sich dann verbreitet die sonne durch .","__ON__ DAYTIME REGION SUN HIGH FOG __HOLD__ CLOUDS LATER THEN SUN IX-PLUSPLUS","The day begins partly sunny, partly cloudy with high fog, but later the sun becomes widespread."
"28February_2011_Monday_tagesschau-4983","28February_2011_Monday_tagesschau-4983/1/*.png","-1","-1","Signer01","NORDWESTRAUM SUEDRAUM HIMMEL __OFF__","im nordwesten und ganz im süden bleibt es mancherorts trübe .","NORTHWEST SPACE SOUTH SPACE SKY __OFF__","In the northwest and far south it remains cloudy in some places."
"28February_2011_Monday_tagesschau-4985","28February_2011_Monday_tagesschau-4985/1/*.png","-1","-1","Signer01","HEUTE NACHT LEICHT FROST E LAND REGION EINS BIS ZWEI UEBER PLUS PLUS __OFF__","unter klarem himmel heute nacht vielerorts leichter frost im emsland sowie im breisgau ein bis zwei plusgrade .","TONIGHT LIGHT FROST E LAND REGION ONE TO TWO OVER PLUS PLUS __OFF__","Under clear skies tonight, light frost in many places in Emsland and Breisgau, with temperatures one to two degrees Celsius above zero."
"11September_2010_Saturday_tagesschau-4989","11September_2010_Saturday_tagesschau-4989/1/*.png","-1","-1","Signer01","__ON__ JETZT MORGEN WETTER WIE-AUSSEHEN SONNTAG ZWOELF SEPTEMBER __OFF__","und nun die wettervorhersage für morgen sonntag den zwölften september .","__ON__ NOW TOMORROW WEATHER WHAT LOOKS LIKE SUNDAY SEPTEMBER TWELVE __OFF__","And now the weather forecast for tomorrow, Sunday the twelfth of September."
"11September_2010_Saturday_tagesschau-4990","11September_2010_Saturday_tagesschau-4990/1/*.png","-1","-1","Signer01","__ON__ DEUTSCH LAND SUEDOSTRAUM HOCH cl-KOMMEN MORGEN SONNE","in der südosthälfte deutschlands scheint morgen dank hochdruckeinfluss noch verbreitet die sonne .","__ON__ GERMAN LAND SOUTHEAST HIGH CL-COMING TOMORROW SUN","In the southeastern half of Germany, the sun will shine tomorrow thanks to high pressure."
"11September_2010_Saturday_tagesschau-4991","11September_2010_Saturday_tagesschau-4991/1/*.png","-1","-1","Signer01","ABER GLEICH ZEIT TIEF cl-KOMMEN cl-KOMMEN REGEN KUEHL __OFF__","währenddessen lenkt ein tiefausläufer über der nordsee wieder regenwolken und kühlere luft heran .","BUT AT THE SAME TIME DEEP CL-COMING CL-COMING RAIN COOL __OFF__","Meanwhile, a low pressure system over the North Sea is bringing rain clouds and cooler air."
"11September_2010_Saturday_tagesschau-4992","11September_2010_Saturday_tagesschau-4992/1/*.png","-1","-1","Signer01","__ON__ HEUTE NACHT SO cl-KOMMEN IX-PLUSPLUS KOENNEN REGEN REGEN","diese wolken liegen schon heute nacht über dem nordwesten und bringen örtlich etwas regen .","__ON__ TONIGHT SO CL-COME IX-PLUSPLUS CAN RAIN RAIN","These clouds will already be over the northwest tonight and will bring some rain in some places."
"11September_2010_Saturday_tagesschau-4993","11September_2010_Saturday_tagesschau-4993/1/*.png","-1","-1","Signer01","REGION KLAR STERN KOENNEN SEHEN BISSCHEN WOLKE BISSCHEN NEBEL FELD __OFF__","richtung osten und süden ist es klar oder nur leicht bewölkt stellenweise bildet sich nebel .","REGION CLEAR STAR CAN SEE BIT OF CLOUDS BIT OF FOG FIELD __OFF__","Towards the east and south it will be clear or only slightly cloudy, with fog forming in places."
"11September_2010_Saturday_tagesschau-4995","11September_2010_Saturday_tagesschau-4995/1/*.png","-1","-1","Signer01","__ON__ HEUTE STURM MOEGLICH __PU__ __HOLD__ STURM WEHEN __OFF__","dabei sind stürmische böen möglich sonst weht der wind schwach bis mäßig aus unterschiedlichen richtungen .","__ON__ STORM POSSIBLE TODAY __PU__ __HOLD__ STORM BLOWS __OFF__","Stormy gusts are possible, otherwise the wind will be weak to moderate from different directions."
"11September_2010_Saturday_tagesschau-4996","11September_2010_Saturday_tagesschau-4996/1/*.png","-1","-1","Signer01","__ON__ HEUTE NACHT SUEDRAUM FUENF BIS NEUN WESTRAUM VIERZEHN BIS FUENFZEHN GRAD __OFF__","im südosten heute nacht fünf bis neun im nordwesten milde vierzehn bis fünfzehn grad .","__ON__ TONIGHT SOUTH AREA FIVE TO NINE WEST AREA FOURTEEN TO FIFTEEN DEGREES __OFF__","In the southeast tonight five to nine, in the northwest mild fourteen to fifteen degrees."
"11September_2010_Saturday_tagesschau-4997","11September_2010_Saturday_tagesschau-4997/1/*.png","-1","-1","Signer01","__ON__ MORGEN SIEBZEHN BESONDERS KUEHL ABER __HOLD__ REGION BIS SECHS ZWANZIG GRAD __OFF__","dort bleibt es morgen mit siebzehn grad am kühlsten am oberrhein dagegen bis sechsundzwanzig grad .","__ON__ TOMORROW SEVENTEEN ESPECIALLY COOL BUT __HOLD__ REGION UP TO SIX TWENTY DEGREES __OFF__","There it will be coolest tomorrow with seventeen degrees, while on the Upper Rhine it will reach twenty-six degrees."
"11September_2010_Saturday_tagesschau-4998","11September_2010_Saturday_tagesschau-4998/1/*.png","-1","-1","Signer01","__ON__ MONTAG BESONDERS OST SUED REGEN REGEN cl-KOMMEN NORDWESTRAUM MEHR FREUNDLICH","am montag besonders im osten und süden noch regen sonst wird es langsam wieder freundlicher .","__ON__ MONDAY ESPECIALLY EAST SOUTH RAIN RAIN CL-COMING NORTHWEST AREA MORE FRIENDLY","On Monday there will still be rain, especially in the east and south, but otherwise the weather will slowly become nicer again."
"11September_2010_Saturday_tagesschau-4999","11September_2010_Saturday_tagesschau-4999/1/*.png","-1","-1","Signer01","DIENSTAG NORD REGEN WIND","am dienstag fällt in der nordhälfte zeitweise regen dazu windig .","TUESDAY NORTH RAIN WIND","On Tuesday there will be occasional rain and wind in the northern half."
"11September_2010_Saturday_tagesschau-5000","11September_2010_Saturday_tagesschau-5000/1/*.png","-1","-1","Signer01","SUED REGION MEHR FREUNDLICH TROCKEN","richtung süden meist freundlich und trocken .","SOUTH REGION MORE FRIENDLY DRY","towards the south mostly pleasant and dry."
"11September_2010_Saturday_tagesschau-5001","11September_2010_Saturday_tagesschau-5001/1/*.png","-1","-1","Signer01","MITTWOCH WETTER WECHSELHAFT WECHSELHAFT BESONDERS KUESTE NAH WEHEN WEHEN __OFF__","am mittwoch wechselhaftes und vor allem in küstennähe sehr windiges wetter .","WEDNESDAY WEATHER VARIABLE VARIABLE ESPECIALLY NEAR THE COAST WINDS WINDS __OFF__","On Wednesday, changeable and very windy weather, especially near the coast."
"01June_2010_Tuesday_tagesschau-5003","01June_2010_Tuesday_tagesschau-5003/1/*.png","-1","-1","Signer01","__ON__ MITTE EUROPA TIEF KOMMEN KOMMEN REGEN-PLUSPLUS","das tief über dem östlichen mitteleuropa sorgt dafür dass es ergiebig regnet .","__ON__ CENTRAL EUROPE LOW COMING COMING RAIN-PLUSPLUS","The low pressure system over eastern Central Europe is causing heavy rain."
"01June_2010_Tuesday_tagesschau-5004","01June_2010_Tuesday_tagesschau-5004/1/*.png","-1","-1","Signer01","BESONDERS DEUTSCH LAND loc-SUED OST BIS-JETZT DONNERSTAG KOENNEN REGEN-PLUSPLUS ENORM __OFF__","davon betroffen ist auch der südosten deutschlands wo bis donnerstag unwetterartige regenmengen zusammenkommen können .","ESPECIALLY GERMAN LAND loc-SOUTH EAST UNTIL NOW THURSDAY CAN RAIN-PLUSPLUS ENORMOUS __OFF__","This also affects southeastern Germany, where severe rainfall is expected until Thursday."
"01June_2010_Tuesday_tagesschau-5005","01June_2010_Tuesday_tagesschau-5005/1/*.png","-1","-1","Signer01","__ON__ GLEICH ZEIT WEST KOMMEN HOCH KOMMEN __OFF__","gleichzeitig setzt sich von westen allmählich hoher luftdruck durch .","__ON__ SAME TIME WEST COMING UP COMING __OFF__","At the same time, high air pressure is gradually increasing from the west."
"01June_2010_Tuesday_tagesschau-5007","01June_2010_Tuesday_tagesschau-5007/1/*.png","-1","-1","Signer01","__ON__ TAG loc-SUEDOST REGEN-PLUSPLUS KLAR REGEN-PLUSPLUS DANN HERZ MEHR KOMMEN KOMMEN KOENNEN __OFF__","am tag in der südosthälfte weitere regenfälle die im laufe des tages stärker werden und dann vom erzgebirge bis zu den alpen zum teil ergiebig ausfallen .","__ON__ DAY loc-SOUTHEAST RAIN-PLUSPLUS CLEAR RAIN-PLUSPLUS THEN HEART MORE COME COME CAN __OFF__","During the day, further rainfall in the southeastern half, which will become heavier over the course of the day and then, in some cases, heavy rainfall from the Ore Mountains to the Alps."
"01June_2010_Tuesday_tagesschau-5011","01June_2010_Tuesday_tagesschau-5011/1/*.png","-1","-1","Signer01","__ON__ TAG ZWEI ZWANZIG loc-REGION ZEHN ACHT REGEN-PLUSPLUS __OFF__","am tag zehn grad bei dauerregen und zweiundzwanzig grad am niederrhein .","__ON__ DAY TWO TWENTY loc-REGION TEN EIGHT RAIN-PLUSPLUS __OFF__","Ten degrees during the day with constant rain and twenty-two degrees on the Lower Rhine."
"01June_2010_Tuesday_tagesschau-5013","01June_2010_Tuesday_tagesschau-5013/1/*.png","-1","-1","Signer01","FREITAG IX VIEL SONNE NUR ALPEN BISSCHEN REGEN REGEN","am freitag überall viel sonne nur an den alpen regnet es noch vereinzelt .","FRIDAY IX LOTS OF SUN ONLY ALPS A LITTLE RAIN RAIN","Lots of sunshine everywhere on Friday, with only a few patches of rain in the Alps."
"01June_2010_Tuesday_tagesschau-5014","01June_2010_Tuesday_tagesschau-5014/1/*.png","-1","-1","Signer01","SAMSTAG VIEL SONNE __OFF__","am samstag viel sonnenschein .","SATURDAY LOTS OF SUN __OFF__","Lots of sunshine on Saturday."
"29August_2009_Saturday_tagesschau-5015","29August_2009_Saturday_tagesschau-5015/1/*.png","-1","-1","Signer05","__ON__ JETZT WIE-AUSSEHEN WETTER MORGEN SONNTAG __PU__ DREISSIG AUGUST __OFF__","und nun die wettervorhersage für morgen sonntag den dreißigsten august .","__ON__ NOW WHAT WEATHER LOOKS LIKE TOMORROW SUNDAY __PU__ AUGUST 30 __OFF__","And now the weather forecast for tomorrow, Sunday the 30th of August."
"29August_2009_Saturday_tagesschau-5021","29August_2009_Saturday_tagesschau-5021/1/*.png","-1","-1","Signer05","NORD MORGEN WECHSELHAFT SONNE WOLKE","morgen im norden ein wechsel aus sonne und wolken .","NORTH MORNING VARIABLE SUN CLOUDS","Tomorrow in the north a mix of sun and clouds."
"29August_2009_Saturday_tagesschau-5022","29August_2009_Saturday_tagesschau-5022/1/*.png","-1","-1","Signer05","KUESTE BESONDERS IX SCHAUER GEWITTER","besonders in küstennähe entwickeln sich weitere schauer oder gewitter .","COAST ESPECIALLY IX SHOWERS THUNDERSTORMS","Further showers or thunderstorms are developing, particularly near the coast."
"29August_2009_Saturday_tagesschau-5023","29August_2009_Saturday_tagesschau-5023/1/*.png","-1","-1","Signer05","MITTE AUCH WOLKE","auch in der mitte gelegentlich wolkig .","MIDDLE ALSO CLOUD","Occasionally cloudy in the middle too."
"29August_2009_Saturday_tagesschau-5024","29August_2009_Saturday_tagesschau-5024/1/*.png","-1","-1","Signer05","SUED TATSAECHLICH MEHR SONNE __OFF__","im süden scheint jedoch häufig die sonne .","SOUTH ACTUALLY MORE SUN __OFF__","In the south, however, the sun often shines."
"29August_2009_Saturday_tagesschau-5025","29August_2009_Saturday_tagesschau-5025/1/*.png","-1","-1","Signer05","__ON__ WAHRSCHEINLICH SCHWACH MAESSIG IX FRISCH UND STURM DABEI IX WEHEN AUCH WEHEN-PLUSPLUS","schwacher bis mäßiger an der see frischer wind mit einzelnen stürmischen böen aus west bis südwest .","__ON__ PROBABLY WEAK MODERATE IX FRESH AND STORMY IX CONTRACTS ALSO CONTRACTION-PLUSPLUS","Light to moderate fresh winds at sea with occasional gale-force gusts from the west to southwest."
"29August_2009_Saturday_tagesschau-5026","29August_2009_Saturday_tagesschau-5026/1/*.png","-1","-1","Signer05","SUED NACHT GRAD DREI GRAD NORD MAXIMAL DREIZEHN","im süden heute nacht örtlich drei an der nordsee bis dreizehn grad .","SOUTH NIGHT DEGREES THREE DEGREES NORTH MAXIMUM THIRTEEN","In the south tonight, temperatures will range from three to thirteen degrees on the North Sea."
"29August_2009_Saturday_tagesschau-5027","29August_2009_Saturday_tagesschau-5027/1/*.png","-1","-1","Signer05","MORGEN IX SECHSZEHN __LEFTHAND__ MAXIMAL VIER ZWANZIG GRAD","dort morgen kühle sechzehn am oberrhein bis vierundzwanzig grad .","TOMORROW IX SIXTEEN __LEFTHAND__ MAXIMUM FOUR TWENTY DEGREES","There tomorrow a cool sixteen on the upper rhine to twenty-four degrees."
"29August_2009_Saturday_tagesschau-5028","29August_2009_Saturday_tagesschau-5028/1/*.png","-1","-1","Signer05","IX BEWOELKT MONTAG NOCH VIEL WOLKE REGEN KAUM","richtung küste gibt es am montag noch viele wolken aber kaum noch regen .","IX CLOUDY MONDAY STILL A LOT OF CLOUDS HARDLY ANY RAIN","Towards the coast there will still be a lot of clouds on Monday but hardly any rain."
"29August_2009_Saturday_tagesschau-5029","29August_2009_Saturday_tagesschau-5029/1/*.png","-1","-1","Signer05","SONST ACHT ZWANZIG GRAD OFT OFT SONNE","sonst scheint bei bis zu achtundzwanzig grad häufig die sonne .","OTHERWISE EIGHT TWENTY DEGREES OFTEN SUNNY","Otherwise the sun often shines with temperatures up to twenty-eight degrees."
"29August_2009_Saturday_tagesschau-5030","29August_2009_Saturday_tagesschau-5030/1/*.png","-1","-1","Signer05","DIENSTAG MEISTENS SONNE","am dienstag meist sonnig .","TUESDAY MOSTLY SUNNY","Mostly sunny on Tuesday."
