"name","video","start","end","speaker","orth","translation","orth_english","translation_english"
"29August_2009_Saturday_tagesschau-5022","29August_2009_Saturday_tagesschau-5022/1/*.png","-1","-1","Signer05","KUESTE BESONDERS IX SCHAUER GEWITTER","besonders in küstennähe entwickeln sich weitere schauer oder gewitter","COAST ESPECIALLY IX SHOWERS THUNDERSTORMS","Further showers or thunderstorms are developing, particularly near the coast"
"29August_2009_Saturday_tagesschau-5023","29August_2009_Saturday_tagesschau-5023/1/*.png","-1","-1","Signer05","MITTE AUCH WOLKE","auch in der mitte gelegentlich wolkig","MIDDLE ALSO CLOUD","also occasionally cloudy in the middle"
"29August_2009_Saturday_tagesschau-5024","29August_2009_Saturday_tagesschau-5024/1/*.png","-1","-1","Signer05","SUED TATSAECHLICH MEHR SONNE","im süden scheint jedoch häufig die sonne","SOUTH ACTUALLY MORE SUN","In the south, however, the sun often shines"
"29August_2009_Saturday_tagesschau-5025","29August_2009_Saturday_tagesschau-5025/1/*.png","-1","-1","Signer05","WAHRSCHEINLICH SCHWACH MAESSIG IX FRISCH UND STURM DABEI IX WEHEN AUCH WEHEN","schwacher bis mäßiger an der see frischer wind mit einzelnen stürmischen böen aus west bis südwest","PROBABLY WEAK MODERATE IX FRESH AND STORMY IX CONTRACTIONS ALSO CONTRACTIONS","light to moderate fresh winds with occasional gale-force gusts from west to southwest"
"29August_2009_Saturday_tagesschau-5026","29August_2009_Saturday_tagesschau-5026/1/*.png","-1","-1","Signer05","SUED NACHT GRAD DREI GRAD NORD MAXIMAL DREIZEHN","im süden heute nacht örtlich drei an der nordsee bis dreizehn grad","SOUTH NIGHT DEGREES THREE DEGREES NORTH MAXIMUM THIRTEEN","in the south tonight locally three on the North Sea up to thirteen degrees"
"29August_2009_Saturday_tagesschau-5027","29August_2009_Saturday_tagesschau-5027/1/*.png","-1","-1","Signer05","MORGEN IX SECHSZEHN MAXIMAL VIER ZWANZIG GRAD","dort morgen kühle sechzehn am oberrhein bis vierundzwanzig grad","TOMORROW IX SIXTEEN MAXIMUM FOUR TWENTY DEGREES","there tomorrow cool sixteen on the upper Rhine up to twenty-four degrees"
"29August_2009_Saturday_tagesschau-5028","29August_2009_Saturday_tagesschau-5028/1/*.png","-1","-1","Signer05","IX BEWOELKT MONTAG NOCH VIEL WOLKE REGEN KAUM","richtung küste gibt es am montag noch viele wolken aber kaum noch regen","IX CLOUDY MONDAY STILL A LOT OF CLOUDS HARDLY ANY RAIN","Towards the coast there will still be many clouds on Monday but hardly any rain"
"29August_2009_Saturday_tagesschau-5029","29August_2009_Saturday_tagesschau-5029/1/*.png","-1","-1","Signer05","SONST ACHT ZWANZIG GRAD OFT SONNE","sonst scheint bei bis zu achtundzwanzig grad häufig die sonne","OTHERWISE EIGHT TWENTY DEGREES OFTEN SUNNY","otherwise the sun often shines at up to twenty-eight degrees"
"29August_2009_Saturday_tagesschau-5030","29August_2009_Saturday_tagesschau-5030/1/*.png","-1","-1","Signer05","DIENSTAG MEISTENS SONNE","am dienstag meist sonnig","TUESDAY MOSTLY SUNNY","Mostly sunny on Tuesday"
"29August_2009_Saturday_tagesschau-5031","29August_2009_Saturday_tagesschau-5031/1/*.png","-1","-1","Signer05","ABEND REGION SCHAUER GEWITTER","gegen abend im westen erste schauer und gewitter","EVENING REGION SHOWERS THUNDERSTORM","Towards evening in the west first showers and thunderstorms"
"29August_2009_Saturday_tagesschau-5032","29August_2009_Saturday_tagesschau-5032/1/*.png","-1","-1","Signer05","MITTWOCH WECHSELHAFT MEHR KUEHL","am mittwoch wechselhaft und wieder kühler","WEDNESDAY VARIABLE MORE COOL","on Wednesday changeable and cooler again"
"01September_2010_Wednesday_tagesschau-5033","01September_2010_Wednesday_tagesschau-5033/1/*.png","-1","-1","Signer05","JETZT WIE-AUSSEHEN WETTER MORGEN DONNERSTAG ZWEITE SEPTEMBER","und nun die wettervorhersage für morgen donnerstag den zweiten september","NOW WHAT THE WEATHER LOOKS LIKE TOMORROW THURSDAY SECOND SEPTEMBER","and now the weather forecast for tomorrow, Thursday, September 2nd"
"01September_2010_Wednesday_tagesschau-5034","01September_2010_Wednesday_tagesschau-5034/1/*.png","-1","-1","Signer05","FRANKREICH IX NORD REGION HOCH LUFT KOMMEN IX REGION TIEF KOMMEN","zwischen frankreich und dem nordmeer herrscht hoher luftdruck über osteuropa dreht ein tief seine kreise","FRANCE IX NORD REGION HIGH AIR COMING IX REGION DEEP COMING","High air pressure prevails between France and the North Sea, and a low pressure system is circling over Eastern Europe."
"01September_2010_Wednesday_tagesschau-5037","01September_2010_Wednesday_tagesschau-5037/1/*.png","-1","-1","Signer05","NACHT NORDOST KLAR HIMMEL ABER TEILWEISE SCHAUER","in der nacht lockert es über den nordosthälfte teilweise auf mitunter fallen aber auch schauer","NIGHT NORTHEAST CLEAR SKIES BUT PARTIALLY SHOWERS","During the night, the clouds will clear up over the northeastern half, but there will also be showers"
"01September_2010_Wednesday_tagesschau-5038","01September_2010_Wednesday_tagesschau-5038/1/*.png","-1","-1","Signer05","SUEDWEST IX KLAR","in der südwesthälfte ist es verbreitet klar","SOUTHWEST IX CLEAR","in the southwest half it is generally clear"
"01September_2010_Wednesday_tagesschau-5040","01September_2010_Wednesday_tagesschau-5040/1/*.png","-1","-1","Signer05","SUEDWEST TAG FREUNDLICH IX SPAETER AUCH MEHR WOLKE IX","in der südwesthälfte beginnt der tag meist freundlich später wird es dann auch dort wolkiger","SOUTHWEST DAY FRIENDLY IX LATER ALSO MORE CLOUDS IX","In the southwest half the day will start mostly pleasantly, later it will become cloudier there too"
"01September_2010_Wednesday_tagesschau-5041","01September_2010_Wednesday_tagesschau-5041/1/*.png","-1","-1","Signer05","NORDOST WIND MAESSIG SCHWACH WEST","in der nordosthälfte mitunter mäßiger wind sonst weht er meist nur schwach","NORTHEAST WIND MODERATELY WEAK WEST","in the northeastern half sometimes moderate wind, otherwise it blows mostly weak"
"01September_2010_Wednesday_tagesschau-5042","01September_2010_Wednesday_tagesschau-5042/1/*.png","-1","-1","Signer05","HEUTE NACHT ALPEN EINS GRAD OST VIERZEHN GRAD","heute nacht ein grad an den alpen vierzehn grad an der ostsee","TONIGHT ALPS ONE DEGREES EAST FOURTEEN DEGREES","tonight one degree in the Alps fourteen degrees on the Baltic Sea"
"01September_2010_Wednesday_tagesschau-5043","01September_2010_Wednesday_tagesschau-5043/1/*.png","-1","-1","Signer05","REGION MORGEN FUENFZEHN IX DREI ZWANZIG GRAD","am tag fünfzehn grad im osten und dreiundzwanzig grad am oberrhein","REGION TOMORROW FIFTEEN IX TWENTY-THREE DEGREES","during the day fifteen degrees in the east and twenty-three degrees on the Upper Rhine"
"01September_2010_Wednesday_tagesschau-5044","01September_2010_Wednesday_tagesschau-5044/1/*.png","-1","-1","Signer05","FREITAG SONNE WOLKE WECHSELHAFT","am freitag sonne und wolken im wechsel vereinzelt schauer","FRIDAY SUN CLOUDS VARIABLE","on Friday sun and clouds alternating with occasional showers"
"01September_2010_Wednesday_tagesschau-5045","01September_2010_Wednesday_tagesschau-5045/1/*.png","-1","-1","Signer05","SAMSTAG AUCH MAL SONNE MAL WOLKE","auch am samstag mal sonne mal wolken","SATURDAY SOMETIMES SUN, TIMES CLOUDS","also on Saturday sometimes sun sometimes clouds"
"01September_2010_Wednesday_tagesschau-5046","01September_2010_Wednesday_tagesschau-5046/1/*.png","-1","-1","Signer05","NORDWEST LANG SONNE SUEDOST WAHRSCHEINLICH GEWITTER REGEN","im nordwesten scheint für längere zeit die sonne in der südosthälfte einzelne teilweise gewittrige schauer","NORTHWEST LONG SUN SOUTHEAST LIKELY THUNDERSTORMS RAIN","In the northwest the sun will shine for a longer period, in the southeast there will be isolated showers, some with thunderstorms"
"01September_2010_Wednesday_tagesschau-5047","01September_2010_Wednesday_tagesschau-5047/1/*.png","-1","-1","Signer05","SONNTAG NAECHSTE FREUNDLICH NUR REGION SCHAUER","am sonntag ist es recht freundlich und nur einzelne schauer","SUNDAY NEXT FRIENDLY REGION ONLY SHOWERS","On Sunday it will be quite pleasant and only isolated showers"
"16July_2009_Thursday_tagesschau-5048","16July_2009_Thursday_tagesschau-5048/1/*.png","-1","-1","Signer03","JETZT WETTER MORGEN FREITAG SIEBZEHN JULI","und nun die wettervorhersage für morgen freitag den siebzehnten juli","NOW WEATHER TOMORROW FRIDAY SEVENTEEN JULY","and now the weather forecast for tomorrow, Friday the seventeenth of July"
"16July_2009_Thursday_tagesschau-5049","16July_2009_Thursday_tagesschau-5049/1/*.png","-1","-1","Signer03","MORGEN TIEF KOMMEN","morgen übernimmt wieder ein tief die wetterregie","TOMORROW COME DEEP","tomorrow a low will take over the weather again"
"16July_2009_Thursday_tagesschau-5050","16July_2009_Thursday_tagesschau-5050/1/*.png","-1","-1","Signer03","REGION NOCH WARM DEUTSCHLAND KOMMEN MOEGLICH GEWITTER","von westen zieht es heran und lenkt an seiner vorderseite noch sehr warme luft nach deutschland in der es teilweise unwetterartig gewittern kann","REGION STILL WARM GERMANY POSSIBLE THUNDERSTORMS","It is approaching from the west and is directing very warm air towards Germany, where it can sometimes produce severe thunderstorms."
"16July_2009_Thursday_tagesschau-5051","16July_2009_Thursday_tagesschau-5051/1/*.png","-1","-1","Signer03","UND-DANN IM-VERLAUF MEHR KUEHL SAMSTAG PLOETZLICH TEMPERATUR SINKEN","dahinter folgt kühle atlantikluft die am samstag für einen temperatursturz sorgt","AND-THEN OVER THE COURSE MORE COOL SATURDAY SUDDENLY TEMPERATURE DROP","This is followed by cool Atlantic air, which will cause a drop in temperature on Saturday"
"16July_2009_Thursday_tagesschau-5053","16July_2009_Thursday_tagesschau-5053/1/*.png","-1","-1","Signer03","MORGEN IM-VERLAUF WEST MEHR WOLKE KOMMEN SCHAUER GEWITTER","gegen morgen wird es dann von westen wolkiger mit ersten schauern und gewittern","TOMORROW IN THE COURSE OF THE WEST MORE CLOUDS COMING SHOWERS THUNDERSTORMS","Towards tomorrow it will become cloudier from the west with the first showers and thunderstorms"
"16July_2009_Thursday_tagesschau-5054","16July_2009_Thursday_tagesschau-5054/1/*.png","-1","-1","Signer03","DANN IM-VERLAUF KOMMEN NORD REGION ODER WESER","die breiten sich im tagesverlauf nach osten aus und erreichen am abend oder und neiße","THEN IN THE COURSE COME NORTH REGION OR WESER","They spread eastward during the day and reach Oder and Neisse in the evening"
"16July_2009_Thursday_tagesschau-5055","16July_2009_Thursday_tagesschau-5055/1/*.png","-1","-1","Signer03","MOEGLICH STURM GEWITTER","dabei besteht ein erhöhtes unwetterrisiko","POSSIBLE STORM THUNDERSTORM","There is an increased risk of severe weather"
"16July_2009_Thursday_tagesschau-5056","16July_2009_Thursday_tagesschau-5056/1/*.png","-1","-1","Signer03","TEIL AUCH STURM ODER ORKAN MOEGLICH REGION SCHWACH MAESSIG FRISCH KOMMEN","zum teil sind auch schwere sturmböen oder einzelne orkanböen möglich sonst schwacher bis mäßiger gelegentlich auch frischer wind aus süd bis west","PARTIAL STORM OR HURCANE POSSIBLE REGION WEAK MODERATE COOL COMING","In some areas, severe gusts of wind or isolated hurricane-force gusts are possible, otherwise weak to moderate winds, occasionally fresh from the south to west"
"16July_2009_Thursday_tagesschau-5057","16July_2009_Thursday_tagesschau-5057/1/*.png","-1","-1","Signer03","HEUTE ABEND DREIZEHN GRAD REGION NORD NEUNZEHN GRAD","heute nacht dreizehn grad am alpenrand bis neunzehn grad am oberrhein","TONIGHT THIRTEEN DEGREES NORTH REGION NINETEEN DEGREES","tonight thirteen degrees at the edge of the Alps to nineteen degrees on the Upper Rhine"
"16July_2009_Thursday_tagesschau-5058","16July_2009_Thursday_tagesschau-5058/1/*.png","-1","-1","Signer03","MORGEN RHEIN NEUNZEHN GRAD REGION DREI DREISSIG REGION","morgen werte von neunzehn grad in der eifel bis dreiunddreißig grad in der lausitz","TOMORROW RHINE NINETEEN DEGREES REGION THIRTY-THREE REGION","Tomorrow temperatures from nineteen degrees in the Eifel to thirty-three degrees in Lusatia"
"16July_2009_Thursday_tagesschau-5059","16July_2009_Thursday_tagesschau-5059/1/*.png","-1","-1","Signer03","SAMSTAG ENORM MEHR KUEHL AUCH WECHSELHAFT MOEGLICH TEIL WIND MOEGLICH","am samstag wird es deutlich kühler dabei ist es wechselhaft und teilweise windig","SATURDAY ENORMOUSLY MORE COOL ALSO VARIABLE POSSIBLE PARTIAL WIND POSSIBLE","On Saturday it will be significantly cooler and it will be changeable and partly windy"
"16July_2009_Thursday_tagesschau-5060","16July_2009_Thursday_tagesschau-5060/1/*.png","-1","-1","Signer03","UND SONNTAG SONNE WENIG ABER MONTAG BESSER SUED REGION MEHR SONNE","auch am sonntag macht sich die sonne noch rar aber montag zeigt sie sich zumindest im süden wieder häufiger","AND SUNDAY LITTLE SUN BUT MONDAY BETTER SOUTH REGION MORE SUN","Even on Sunday the sun is still rare but on Monday it will appear more frequently, at least in the south"
"22December_2010_Wednesday_tagesschau-5061","22December_2010_Wednesday_tagesschau-5061/1/*.png","-1","-1","Signer01","JETZT MORGEN WIE-AUSSEHEN WETTER DONNERSTAG DREI ZWANZIG ZWOELFTE","und nun die wettervorhersage für morgen donnerstag den dreiundzwanzigsten dezember","NOW TOMORROW WHAT THE WEATHER LOOKS LIKE THURSDAY TWENTY-THIRTY TWELVETH","and now the weather forecast for tomorrow, Thursday, December 23rd"
"22December_2010_Wednesday_tagesschau-5064","22December_2010_Wednesday_tagesschau-5064/1/*.png","-1","-1","Signer01","HEUTE NACHT IX NEBEL KOENNEN NACHT TAG MITTE REGEN","heute nacht bildet sich stellenweise nebel sowohl in der nacht als auch am tag regnet es in der mitte","TONIGHT IX FOG MAY NIGHT DAY RAIN","Tonight fog will form in places both at night and during the day it will rain in the middle"
"22December_2010_Wednesday_tagesschau-5065","22December_2010_Wednesday_tagesschau-5065/1/*.png","-1","-1","Signer01","NORD NORDWEST REGION SCHNEE SCHNEIEN STARK DAZWISCHEN REGION REGEN UMWANDELN GEFRIEREN KOENNEN","im norden und nordwesten schneit es teilweise kräftig im bereich dazwischen gefrierender regen","NORTH NORTHWEST REGION SNOW SNOWING HEAVY INTERMEDIATE REGION RAIN CONVERTING TO FREEZING CAN","In the north and northwest it snows heavily in places with freezing rain in between"
"22December_2010_Wednesday_tagesschau-5066","22December_2010_Wednesday_tagesschau-5066/1/*.png","-1","-1","Signer01","SUEDOST BALD TROCKEN","richtung südosten bleibt es meist trocken","SOUTHEAST SOON DRY","towards the southeast it remains mostly dry"
"22December_2010_Wednesday_tagesschau-5067","22December_2010_Wednesday_tagesschau-5067/1/*.png","-1","-1","Signer01","SUED MITTE WEHEN SCHWACH NORD WEHEN FRISCH KUESTE STARK WEHEN STURM SCHNEE WEHEN KOENNEN","im süden und in der mitte schwacher wind im norden weht er mäßig bis frisch an den küsten starker wind mit stürmischen böen und schneeverwehungen","SOUTH CENTRAL BLOWS WEAK NORTH BLOWS FRESH COAST STRONG BLOWS STORM SNOW BLOWS COULD","In the south and central regions, light winds; in the north, moderate to fresh winds; on the coasts, strong winds with gale-force gusts and snow drifts"
"22December_2010_Wednesday_tagesschau-5068","22December_2010_Wednesday_tagesschau-5068/1/*.png","-1","-1","Signer01","NACHT VIER GRAD MINUS FUENF NORD","heute nacht vier grad im südwesten und minus fünf grad im norden","NIGHT FOUR DEGREES MINUS FIVE NORTH","tonight four degrees in the southwest and minus five degrees in the north"
"22December_2010_Wednesday_tagesschau-5069","22December_2010_Wednesday_tagesschau-5069/1/*.png","-1","-1","Signer01","GANZTAGS IX ZEHN GRAD REGION UND MINUS EINS NORDWEST","am tag zehn grad an den alpen und minus ein grad im nordwesten","ALL DAY IX TEN DEGREES REGION AND MINUS ONE NORTHWEST","during the day ten degrees in the Alps and minus one degree in the northwest"
"22December_2010_Wednesday_tagesschau-5070","22December_2010_Wednesday_tagesschau-5070/1/*.png","-1","-1","Signer01","FREITAG SUEDOST ERST REGEN REGION SCHNEE KOMMEN KUESTE WIND KOENNEN","am freitag in der südosthälfte zunächst noch meist regen sonst schnee an den küsten ist es sehr windig","FRIDAY SOUTHEAST FIRST RAIN REGION SNOW COMING COAST WIND CAN","On Friday in the southeastern half, mostly rain, otherwise snow, on the coasts it will be very windy"
"22December_2010_Wednesday_tagesschau-5071","22December_2010_Wednesday_tagesschau-5071/1/*.png","-1","-1","Signer01","SAMSTAG SUEDOST KOENNEN SCHNEE NORDWEST BISSCHEN SONNE","am samstag in der südosthälfte schnee ganz im nordwesten hier und da sonne","SATURDAY SOUTHEAST POSSIBLE SNOW NORTHWEST A LITTLE SUN","On Saturday, snow in the southeastern half, sun here and there in the northwest"
"22December_2010_Wednesday_tagesschau-5072","22December_2010_Wednesday_tagesschau-5072/1/*.png","-1","-1","Signer01","SONNTAG OST SUEDOST WOLKE HIMMEL TEILWEISE BISSCHEN SCHNEE","am sonntag im osten und südosten viele wolken teilweise noch etwas schnee","SUNDAY EAST SOUTHEAST CLOUDY SKY PARTIALLY A BIT OF SNOW","on Sunday in the east and southeast many clouds partly still some snow"
"22December_2010_Wednesday_tagesschau-5073","22December_2010_Wednesday_tagesschau-5073/1/*.png","-1","-1","Signer01","SONST IX WOLKE AUCH FREUNDLICH SONNE IX AUCH KALT","sonst neben wolken auch freundliche abschnitte dabei ist es kalt","OTHERWISE IX CLOUD ALSO FRIENDLY SUN IX ALSO COLD","otherwise besides clouds also friendly sections it is cold"
"10March_2011_Thursday_tagesschau-5074","10March_2011_Thursday_tagesschau-5074/1/*.png","-1","-1","Signer01","MORGEN WETTER WIE-AUSSEHEN FREITAG ELFTE MAERZ","und nun die wettervorhersage für morgen freitag den elften märz","TOMORROW&#39;S WEATHER WHAT FRIDAY ELEVENTH MARCH","and now the weather forecast for tomorrow, Friday the eleventh of March"
"10March_2011_Thursday_tagesschau-5076","10March_2011_Thursday_tagesschau-5076/1/*.png","-1","-1","Signer01","MORGEN SCHON MITTE KOMMEN","sein ausläufer liegt morgen noch über der mitte","COME IN THE MIDDLE OF TOMORROW","its foothills will still be above the middle tomorrow"
"10March_2011_Thursday_tagesschau-5077","10March_2011_Thursday_tagesschau-5077/1/*.png","-1","-1","Signer01","SAMSTAG TEMPERATUR STEIGEN FREUNDLICH","am samstag ist es dann bei steigenden temperaturen freundlich","SATURDAY TEMPERATURE RISE FRIENDLY","On Saturday it will be pleasant with rising temperatures"
"10March_2011_Thursday_tagesschau-5078","10March_2011_Thursday_tagesschau-5078/1/*.png","-1","-1","Signer01","WOLKE KOMMEN NACHT IM-VERLAUF BISSCHEN REGEN DABEI","dichte wolken verlagern sich in der nacht vom norden in die mitte sie bringen hier und da regen","CLOUDS COMING NIGHT WITH A LITTLE RAIN","Dense clouds will shift from the north to the center during the night, bringing rain here and there"
"10March_2011_Thursday_tagesschau-5079","10March_2011_Thursday_tagesschau-5079/1/*.png","-1","-1","Signer01","SUED KLAR STERN KOENNEN SEHEN","sonst ist es teilweise klar","SOUTH CLEAR STAR CAN SEE","otherwise it is partly clear"
"10March_2011_Thursday_tagesschau-5080","10March_2011_Thursday_tagesschau-5080/1/*.png","-1","-1","Signer01","TAGSUEBER SUED SONNE MITTE MEISTENS WOLKE HIMMEL TEILWEISE REGEN BISSCHEN NORD SCHAUER","im süden bleibt es am tag recht freundlich in der mitte überwiegen die wolken stellenweise regnet es etwas vor allem an der ostsee fallen schauer","DAYTIME SOUTH SUN CENTRAL MOSTLY CLOUDY SKY PARTLY RAIN SLIGHT NORTH SHOWERS","In the south it remains quite pleasant during the day, in the center the clouds predominate, in places it rains a little, especially on the Baltic Sea there are showers"
"10March_2011_Thursday_tagesschau-5081","10March_2011_Thursday_tagesschau-5081/1/*.png","-1","-1","Signer01","NACHT NORD MEER HOCH STURM STARK","in der nacht an den küsten und auf den höheren bergen vereinzelt noch schwere sturmböen","NIGHT NORTH SEA HIGH STORM STRONG","During the night, on the coasts and on the higher mountains, isolated heavy gusts of wind"
"10March_2011_Thursday_tagesschau-5082","10March_2011_Thursday_tagesschau-5082/1/*.png","-1","-1","Signer01","TAG SCHWACH MAESSIG NORD FRISCH NORD WEHEN KOENNEN","am tag weht der wind schwach bis mäßig im norden frisch an den küsten stürmische böen","DAY WEAK MODERATE NORTH FRESH NORTH BLOWS CAN","During the day the wind blows light to moderate, fresh in the north, stormy gusts on the coasts"
"10March_2011_Thursday_tagesschau-5083","10March_2011_Thursday_tagesschau-5083/1/*.png","-1","-1","Signer01","HEUTE NACHT REGION SIEBEN GRAD MINUS EINS BERG","heute nacht sieben grad am niederrhein und minus ein grad an den alpen","TONIGHT REGION SEVEN DEGREES MINUS ONE BERG","tonight seven degrees on the Lower Rhine and minus one degree on the Alps"
"10March_2011_Thursday_tagesschau-5084","10March_2011_Thursday_tagesschau-5084/1/*.png","-1","-1","Signer01","TAGSUEBER SECHS GRAD NORD VIERZEHN REGION","am tag sechs grad an der ostsee und vierzehn grad im breisgau","DAYTIME SIX DEGREES NORTH FOURTEEN REGION","during the day six degrees at the Baltic Sea and fourteen degrees in Breisgau"
"10March_2011_Thursday_tagesschau-5085","10March_2011_Thursday_tagesschau-5085/1/*.png","-1","-1","Signer01","SAMSTAG VIEL SONNE NUR WEST NORDWEST DANN WOLKE KOMMEN","am samstag viel sonne nur ganz im westen und nordwesten können die wolken auch mal dichter werden","SATURDAY LOTS OF SUN ONLY WEST NORTHWEST THEN CLOUDS COME","On Saturday, lots of sun, only in the far west and northwest, the clouds can become denser"
"10March_2011_Thursday_tagesschau-5087","10March_2011_Thursday_tagesschau-5087/1/*.png","-1","-1","Signer01","MONTAG TEIL WECHSELHAFT NORDWEST BISSCHEN REGEN","am montag teils sonne teils wolken im norden hier und da regen","MONDAY PARTLY VARIABLE NORTHWEST A LITTLE RAIN","on Monday partly sunny partly cloudy in the north here and there rain"
"21May_2010_Friday_tagesschau-5088","21May_2010_Friday_tagesschau-5088/1/*.png","-1","-1","Signer03","JETZT WETTER MORGEN SAMSTAG ZWEI ZWANZIG MAI","und nun die wettervorhersage für morgen samstag den zweiundzwanzigsten mai","NOW WEATHER TOMORROW SATURDAY TWO TWENTY MAY","and now the weather forecast for tomorrow, Saturday the twenty-second of May"
"21May_2010_Friday_tagesschau-5089","21May_2010_Friday_tagesschau-5089/1/*.png","-1","-1","Signer03","NORD WEST EUROPA HOCH KOMMEN DESHALB WOCHENENDE WARM","dank eines hochs über nordwesteuropa erwartet uns ein meist freundliches und warmes pfingstwochenende","NORTH WEST EUROPE HIGH COMING SO WEEKEND WARM","Thanks to a high over northwestern Europe, a mostly pleasant and warm Whitsun weekend awaits us"
"21May_2010_Friday_tagesschau-5090","21May_2010_Friday_tagesschau-5090/1/*.png","-1","-1","Signer03","MONTAG WETTER VERAENDERN NORD KUEHL KOMMEN MEHR REGEN MOEGLICH","am montag ändert sich die wetterlage wieder und von norden fließt kühlere luft heran in der sich wieder vermehrt schauer entwickeln","MONDAY WEATHER CHANGE NORTH COOL COMING MORE RAIN POSSIBLE","On Monday, the weather will change again and cooler air will flow in from the north, causing more showers"
"21May_2010_Friday_tagesschau-5093","21May_2010_Friday_tagesschau-5093/1/*.png","-1","-1","Signer03","REGION UEBERWIEGEND SONNE NUR MITTE BERG MOEGLICH REGEN","im übrigen land scheint verbreitet die sonne nur über den mittelgebirgen besteht ein leichtes schauerrisiko","REGION MOSTLY SUN ONLY MID-MOUNTAIN POSSIBLE RAIN","In the rest of the country the sun will shine widely, only over the low mountain ranges there is a slight risk of showers"
"21May_2010_Friday_tagesschau-5095","21May_2010_Friday_tagesschau-5095/1/*.png","-1","-1","Signer03","HEUTE NACHT FLUSS ZWOELF GRAD REGION SAUER LAND NUR VIER GRAD","an der spree heute nacht zwölf im sauerland nur kühle vier grad","TONIGHT RIVER TWELVE DEGREES SAUER LAND REGION ONLY FOUR DEGREES","on the Spree tonight twelve in the Sauerland only a cool four degrees"
"21May_2010_Friday_tagesschau-5098","21May_2010_Friday_tagesschau-5098/1/*.png","-1","-1","Signer03","MONTAG NORD WOLKE KOMMEN REGEN MITTE AUCH GEWITTER MOEGLICH","am montag breiten sich von norden dichte wolken mit schauern aus vor allem in der mitte später auch gewitter","MONDAY NORTH CLOUDS COMING RAIN CENTER ALSO THUNDERSTORMS POSSIBLE","On Monday, thick clouds with showers will spread from the north, especially in the central region, later also thunderstorms"
"21May_2010_Friday_tagesschau-5099","21May_2010_Friday_tagesschau-5099/1/*.png","-1","-1","Signer03","SUED BESSER","im süden bleibt es noch länger freundlich","SOUTH BETTER","In the south it will remain pleasant for a while longer"
"21May_2010_Friday_tagesschau-5100","21May_2010_Friday_tagesschau-5100/1/*.png","-1","-1","Signer03","DIENSTAG ABWECHSELN SONNE WOLKE ODER REGEN","am dienstag mal sonne mal wolken und gebietsweise schauer","TUESDAY ALTERNATE SUN CLOUDS OR RAIN","on Tuesday, sometimes sun, sometimes clouds and showers in some areas"
"17July_2009_Friday_tagesschau-5102","17July_2009_Friday_tagesschau-5102/1/*.png","-1","-1","Signer09","UEBERWIEGEND TIEF KALT VON KOMMEN BIS AN OST DEUTSCH LAND","die kaltfront eines kräftigen tiefs über der nordsee überquert bis morgen früh auch den osten deutschlands","PREDOMINANTLY DEEP COLD FROM COMMON TO EAST GERMANY","The cold front of a strong low over the North Sea will also cross eastern Germany by tomorrow morning"
"17July_2009_Friday_tagesschau-5103","17July_2009_Friday_tagesschau-5103/1/*.png","-1","-1","Signer09","UEBERWIEGEND GEWITTER WIE UNWETTER","dabei gibt es zum teil unwetterartige gewitter","PREDOMINANTLY THUNDERSTORMS AND SEVERE WEATHER","There are some severe thunderstorms"
"17July_2009_Friday_tagesschau-5107","17July_2009_Friday_tagesschau-5107/1/*.png","-1","-1","Signer09","NORDOST EINIGE SCHAUER","richtung westen nur einzelne schauer","NORTHEAST SOME SHOWERS","only isolated showers towards the west"
"17July_2009_Friday_tagesschau-5108","17July_2009_Friday_tagesschau-5108/1/*.png","-1","-1","Signer09","BAYERN BIS BRAND BURG MORGEN UEBERWIEGEND REGEN ALPEN OBEN UEBERWIEGEND SCHNEE SCHNEIEN","von bayern bis nach brandenburg morgen noch kräftiger regen in den hochlagen der alpen starke schneefälle","BAVARIA TO BRANDBURG TOMORROW MOSTLY RAIN ALPS UPPER MOSTLY SNOW SNOWING","From Bavaria to Brandenburg, heavy rain tomorrow in the high altitudes of the Alps, heavy snowfall"
"17July_2009_Friday_tagesschau-5112","17July_2009_Friday_tagesschau-5112/1/*.png","-1","-1","Signer09","HEUTE NACHT ALPEN SIEBZEHN SIEBEN SUED NEUNZEHN","sieben grad heute nacht am alpenrand bis neunzehn an der oder","TONIGHT ALPS SEVENTEEN SEVEN SOUTH NINETEEN","seven degrees tonight at the edge of the Alps to nineteen at the Oder"
"17July_2009_Friday_tagesschau-5113","17July_2009_Friday_tagesschau-5113/1/*.png","-1","-1","Signer09","IX VIER ZWANZIG SUED ZWOELF","dort morgen bis vierundzwanzig grad im äußersten süden nur noch zwölf grad","IX TWENTY-FOUR SOUTH TWELVE","there tomorrow up to twenty-four degrees in the extreme south only twelve degrees"
"17July_2009_Friday_tagesschau-5114","17July_2009_Friday_tagesschau-5114/1/*.png","-1","-1","Signer09","SONNTAG MAL WOLKE MAL SONNE UND REGEN TEILWEISE GEWITTER","am sonntag mal wolken mal sonne und einige schauer örtlich auch gewitter","SUNDAY SOMETIMES CLOUDY SOMETIMES SUN AND RAIN SOMETIMES THUNDERSTORMS","on Sunday, sometimes clouds, sometimes sun and some showers, locally also thunderstorms"
